id,name,year,wine_id,has_valid_ratings,rating_status,ratings_count,ratings_average,reviews_count
1798506,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2011,2011,1126810,True,Normal,394,4.1,122
2226351,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2010,2010,1126810,True,Normal,460,4.0,148
1149561,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2009,2009,1126810,True,Normal,479,4.1,163
1267680,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2008,2008,1126810,True,Normal,434,4.0,132
1426788,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2007,2007,1126810,True,Normal,336,3.9,88
1434213,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2006,2006,1126810,True,Normal,232,3.9,63
1149563,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2005,2005,1126810,True,Normal,181,4.1,55
1186490,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2004,2004,1126810,True,Normal,81,4.1,22
1577890,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2003,2003,1126810,True,Normal,29,3.8,12
1623065,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2002,2002,1126810,True,Normal,28,4.3,8
1677618,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2001,2001,1126810,True,Normal,47,4.0,12
1738898,Château Léoville Poyferré Château Moulin Riche Saint-Julien 2000,2000,1126810,True,Normal,80,4.0,34
1344976,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1999,1999,1126810,True,Normal,29,3.9,10
1214676,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1998,1998,1126810,True,Normal,54,4.1,20
1315838,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1997,1997,1126810,True,Normal,12,4.3,4
1433805,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1996,1996,1126810,True,Normal,19,4.5,7
1828665,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1995,1995,1126810,True,Normal,18,4.4,8
1312575,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1994,1994,1126810,False,BelowThreshold,5,0.0,0
3187046,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1993,1993,1126810,False,BelowThreshold,4,0.0,0
1296891,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1992,1992,1126810,False,BelowThreshold,2,0.0,0
5831036,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1991,1991,1126810,False,BelowThreshold,2,0.0,0
1233333,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1990,1990,1126810,True,Normal,18,4.5,6
3239979,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1989,1989,1126810,False,BelowThreshold,7,0.0,4
3939531,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1988,1988,1126810,False,BelowThreshold,4,0.0,2
16355458,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1987,1987,1126810,False,BelowThreshold,1,0.0,0
4284655,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1986,1986,1126810,False,BelowThreshold,3,0.0,1
10984267,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1985,1985,1126810,False,BelowThreshold,8,0.0,1
142696233,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1984,1984,1126810,False,BelowThreshold,1,0.0,0
7300516,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1983,1983,1126810,False,BelowThreshold,2,0.0,1
16355448,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1982,1982,1126810,False,BelowThreshold,4,0.0,1
3709758,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1981,1981,1126810,False,BelowThreshold,1,0.0,1
28560206,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1979,1979,1126810,False,BelowThreshold,1,0.0,0
54353927,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1976,1976,1126810,False,BelowThreshold,1,0.0,1
72095027,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1974,1974,1126810,False,BelowThreshold,1,0.0,0
149717193,Château Léoville Poyferré Château Moulin Riche Saint-Julien 1973,1973,1126810,False,BelowThreshold,1,0.0,1
3899959,Château Haut Langlade Montagne Saint-Émilion,U.V.,1180970,True,Normal,1216,3.8,1
159857801,Château Haut Langlade Montagne Saint-Émilion 2019,2019,1180970,False,BelowThreshold,1,0.0,1
156109927,Château Haut Langlade Montagne Saint-Émilion 2018,2018,1180970,True,Normal,58,3.9,21
156363870,Château Haut Langlade Montagne Saint-Émilion 2017,2017,1180970,True,Normal,21,3.9,7
148601733,Château Haut Langlade Montagne Saint-Émilion 2016,2016,1180970,True,Normal,112,4.0,40
146625092,Château Haut Langlade Montagne Saint-Émilion 2015,2015,1180970,True,Normal,479,3.9,190
8729163,Château Haut Langlade Montagne Saint-Émilion 2014,2014,1180970,True,Normal,171,3.9,47
5523613,Château Haut Langlade Montagne Saint-Émilion 2013,2013,1180970,True,Normal,12,3.7,3
8729155,Château Haut Langlade Montagne Saint-Émilion 2012,2012,1180970,True,Normal,99,3.6,38
4454477,Château Haut Langlade Montagne Saint-Émilion 2011,2011,1180970,True,Normal,108,3.4,24
4087969,Château Haut Langlade Montagne Saint-Émilion 2010,2010,1180970,True,Normal,40,3.6,13
8729146,Château Haut Langlade Montagne Saint-Émilion 2009,2009,1180970,True,Normal,10,3.1,4
1253577,Château Haut Langlade Montagne Saint-Émilion 2008,2008,1180970,True,Normal,23,3.5,11
1240619,Château Haut Langlade Montagne Saint-Émilion 2007,2007,1180970,False,BelowThreshold,8,0.0,1
8729127,Château Haut Langlade Montagne Saint-Émilion 2006,2006,1180970,False,BelowThreshold,8,0.0,2
1613749,Château Haut Langlade Montagne Saint-Émilion 2005,2005,1180970,False,BelowThreshold,9,0.0,2
1594910,Château Haut Langlade Montagne Saint-Émilion 2004,2004,1180970,True,Normal,10,3.5,2
3909629,Château Haut Langlade Montagne Saint-Émilion 2003,2003,1180970,False,BelowThreshold,3,0.0,0
1294378,Château Haut Langlade Montagne Saint-Émilion 2002,2002,1180970,False,BelowThreshold,2,0.0,0
3899951,Château Haut Langlade Montagne Saint-Émilion 2000,2000,1180970,True,Normal,14,3.6,5
4675196,Château Haut Langlade Montagne Saint-Émilion 1999,1999,1180970,False,BelowThreshold,1,0.0,1
4267435,Château Haut Langlade Montagne Saint-Émilion 1998,1998,1180970,False,BelowThreshold,4,0.0,2
8729052,Château Haut Langlade Montagne Saint-Émilion 1997,1997,1180970,False,BelowThreshold,5,0.0,0
2457730,Château Haut Langlade Montagne Saint-Émilion 1995,1995,1180970,False,BelowThreshold,7,0.0,0
3684424,Château Haut Langlade Montagne Saint-Émilion 1994,1994,1180970,False,BelowThreshold,1,0.0,0
8729174,Château Haut Langlade Montagne Saint-Émilion 1993,1993,1180970,False,BelowThreshold,1,0.0,0
10836284,Château Haut Langlade Montagne Saint-Émilion 1992,1992,1180970,False,BelowThreshold,1,0.0,0
44719073,Château Haut Langlade Montagne Saint-Émilion 1988,1988,1180970,False,BelowThreshold,2,0.0,0
1766154,Clos Rene Pomerol,U.V.,1146003,True,Normal,4762,4.0,12
159877530,Clos Rene Pomerol 2019,2019,1146003,False,BelowThreshold,5,0.0,1
156217405,Clos Rene Pomerol 2018,2018,1146003,False,BelowThreshold,7,0.0,5
150682686,Clos Rene Pomerol 2017,2017,1146003,True,Normal,10,4.2,5
85578532,Clos Rene Pomerol 2016,2016,1146003,True,Normal,130,4.2,54
27507119,Clos Rene Pomerol 2015,2015,1146003,True,Normal,323,4.1,104
4365833,Clos Rene Pomerol 2014,2014,1146003,True,Normal,370,4.1,119
3858932,Clos Rene Pomerol 2013,2013,1146003,True,Normal,134,4.0,33
3858937,Clos Rene Pomerol 2012,2012,1146003,True,Normal,481,4.1,154
1227381,Clos Rene Pomerol 2011,2011,1146003,True,Normal,413,3.8,108
1680096,Clos Rene Pomerol 2010,2010,1146003,True,Normal,415,4.1,125
1198963,Clos Rene Pomerol 2009,2009,1146003,True,Normal,325,4.0,89
1180656,Clos Rene Pomerol 2008,2008,1146003,True,Normal,266,4.0,76
1254641,Clos Rene Pomerol 2007,2007,1146003,True,Normal,327,3.9,79
1191036,Clos Rene Pomerol 2006,2006,1146003,True,Normal,178,4.0,42
1180658,Clos Rene Pomerol 2005,2005,1146003,True,Normal,270,4.2,98
1254287,Clos Rene Pomerol 2004,2004,1146003,True,Normal,113,3.8,36
1342765,Clos Rene Pomerol 2003,2003,1146003,True,Normal,53,4.1,13
2183463,Clos Rene Pomerol 2002,2002,1146003,True,Normal,42,4.3,14
1722438,Clos Rene Pomerol 2001,2001,1146003,True,Normal,52,4.2,22
1248347,Clos Rene Pomerol 2000,2000,1146003,True,Normal,155,4.1,42
1763150,Clos Rene Pomerol 1999,1999,1146003,True,Normal,38,3.9,11
1293781,Clos Rene Pomerol 1998,1998,1146003,True,Normal,79,3.9,33
1295311,Clos Rene Pomerol 1997,1997,1146003,True,Normal,24,3.8,7
1229112,Clos Rene Pomerol 1996,1996,1146003,True,Normal,38,3.9,17
2022240,Clos Rene Pomerol 1995,1995,1146003,True,Normal,55,4.2,18
1239540,Clos Rene Pomerol 1994,1994,1146003,True,Normal,46,3.9,14
1333395,Clos Rene Pomerol 1993,1993,1146003,True,Normal,19,4.0,6
2798443,Clos Rene Pomerol 1992,1992,1146003,True,Normal,23,3.8,7
2919005,Clos Rene Pomerol 1991,1991,1146003,False,BelowThreshold,6,0.0,2
1712886,Clos Rene Pomerol 1990,1990,1146003,True,Normal,40,4.2,15
1270417,Clos Rene Pomerol 1989,1989,1146003,True,Normal,40,4.5,9
3006293,Clos Rene Pomerol 1988,1988,1146003,True,Normal,21,4.4,6
8452223,Clos Rene Pomerol 1987,1987,1146003,False,BelowThreshold,7,0.0,5
1767890,Clos Rene Pomerol 1986,1986,1146003,True,Normal,28,3.3,13
1526281,Clos Rene Pomerol 1985,1985,1146003,True,Normal,32,4.4,13
29673307,Clos Rene Pomerol 1984,1984,1146003,False,BelowThreshold,3,0.0,1
1671406,Clos Rene Pomerol 1983,1983,1146003,True,Normal,16,3.8,4
1750018,Clos Rene Pomerol 1982,1982,1146003,True,Normal,41,4.2,18
3757017,Clos Rene Pomerol 1981,1981,1146003,False,BelowThreshold,9,0.0,2
3895857,Clos Rene Pomerol 1980,1980,1146003,False,BelowThreshold,3,0.0,1
3690276,Clos Rene Pomerol 1979,1979,1146003,False,BelowThreshold,4,0.0,2
3248334,Clos Rene Pomerol 1978,1978,1146003,True,Normal,13,4.4,8
2065488,Clos Rene Pomerol 1976,1976,1146003,False,BelowThreshold,4,0.0,3
3545781,Clos Rene Pomerol 1975,1975,1146003,True,Normal,12,4.0,5
4003286,Clos Rene Pomerol 1974,1974,1146003,False,BelowThreshold,1,0.0,0
13519783,Clos Rene Pomerol 1973,1973,1146003,False,BelowThreshold,5,0.0,2
18823081,Clos Rene Pomerol 1972,1972,1146003,False,BelowThreshold,1,0.0,1
10752050,Clos Rene Pomerol 1971,1971,1146003,False,BelowThreshold,2,0.0,2
3879730,Clos Rene Pomerol 1970,1970,1146003,True,Normal,10,3.9,5
10172296,Clos Rene Pomerol 1969,1969,1146003,False,BelowThreshold,3,0.0,1
12773279,Clos Rene Pomerol 1968,1968,1146003,False,BelowThreshold,1,0.0,0
2526661,Clos Rene Pomerol 1967,1967,1146003,False,BelowThreshold,2,0.0,1
11955251,Clos Rene Pomerol 1966,1966,1146003,False,BelowThreshold,4,0.0,1
1770742,Clos Rene Pomerol 1964,1964,1146003,False,BelowThreshold,6,0.0,1
3930336,Clos Rene Pomerol 1961,1961,1146003,False,BelowThreshold,2,0.0,0
1740936,Clos Rene Pomerol 1959,1959,1146003,False,BelowThreshold,3,0.0,1
2606930,Clos Rene Pomerol 1948,1948,1146003,False,BelowThreshold,2,0.0,1
16362028,Clos Rene Pomerol 1945,1945,1146003,False,BelowThreshold,1,0.0,1
2728790,Magaña Barón de Magaña (Finca La Sarda Crianza),U.V.,1290585,True,Normal,1718,3.7,4
143445475,Magaña Barón de Magaña (Finca La Sarda Crianza) 2016,2016,1290585,False,BelowThreshold,2,0.0,0
37542509,Magaña Barón de Magaña (Finca La Sarda Crianza) 2015,2015,1290585,True,Normal,25,3.8,7
52511418,Magaña Barón de Magaña (Finca La Sarda Crianza) 2014,2014,1290585,False,BelowThreshold,1,0.0,0
4297655,Magaña Barón de Magaña (Finca La Sarda Crianza) 2012,2012,1290585,True,Normal,35,3.9,11
4297654,Magaña Barón de Magaña (Finca La Sarda Crianza) 2011,2011,1290585,True,Normal,363,3.7,133
4297652,Magaña Barón de Magaña (Finca La Sarda Crianza) 2010,2010,1290585,True,Normal,478,3.7,177
2342828,Magaña Barón de Magaña (Finca La Sarda Crianza) 2009,2009,1290585,True,Normal,472,3.7,180
1515886,Magaña Barón de Magaña (Finca La Sarda Crianza) 2008,2008,1290585,False,BelowThreshold,1,0.0,0
1707824,Magaña Barón de Magaña (Finca La Sarda Crianza) 2007,2007,1290585,True,Normal,266,3.5,70
1537045,Magaña Barón de Magaña (Finca La Sarda Crianza) 2005,2005,1290585,True,Normal,28,3.7,5
1972804,Magaña Barón de Magaña (Finca La Sarda Crianza) 2004,2004,1290585,False,BelowThreshold,9,0.0,4
5657191,Magaña Barón de Magaña (Finca La Sarda Crianza) 2003,2003,1290585,False,BelowThreshold,7,0.0,0
6372641,Magaña Barón de Magaña (Finca La Sarda Crianza) 2001,2001,1290585,False,BelowThreshold,3,0.0,1
3166512,Magaña Barón de Magaña (Finca La Sarda Crianza) 2000,2000,1290585,False,BelowThreshold,1,0.0,1
16894345,Magaña Barón de Magaña (Finca La Sarda Crianza) 1998,1998,1290585,False,BelowThreshold,2,0.0,0
28507602,Magaña Barón de Magaña (Finca La Sarda Crianza) 1997,1997,1290585,False,BelowThreshold,4,0.0,0
1493768,M. Chapoutier Crozes-Hermitage La Petite Ruche,U.V.,1153881,True,Normal,5680,3.6,64
159488514,M. Chapoutier Crozes-Hermitage La Petite Ruche 2019,2019,1153881,False,BelowThreshold,1,0.0,1
156405772,M. Chapoutier Crozes-Hermitage La Petite Ruche 2018,2018,1153881,False,BelowThreshold,9,0.0,4
150602937,M. Chapoutier Crozes-Hermitage La Petite Ruche 2017,2017,1153881,True,Normal,500,3.8,159
141653873,M. Chapoutier Crozes-Hermitage La Petite Ruche 2016,2016,1153881,True,Normal,952,3.7,296
33739560,M. Chapoutier Crozes-Hermitage La Petite Ruche 2015,2015,1153881,True,Normal,746,3.6,231
12093189,M. Chapoutier Crozes-Hermitage La Petite Ruche 2014,2014,1153881,True,Normal,953,3.5,314
4541415,M. Chapoutier Crozes-Hermitage La Petite Ruche 2013,2013,1153881,True,Normal,724,3.5,264
3647992,M. Chapoutier Crozes-Hermitage La Petite Ruche 2012,2012,1153881,True,Normal,560,3.5,204
1812880,M. Chapoutier Crozes-Hermitage La Petite Ruche 2011,2011,1153881,True,Normal,348,3.5,128
1527424,M. Chapoutier Crozes-Hermitage La Petite Ruche 2010,2010,1153881,True,Normal,199,3.5,53
1273549,M. Chapoutier Crozes-Hermitage La Petite Ruche 2009,2009,1153881,True,Normal,138,3.5,38
1195069,M. Chapoutier Crozes-Hermitage La Petite Ruche 2008,2008,1153881,True,Normal,233,3.7,47
1217666,M. Chapoutier Crozes-Hermitage La Petite Ruche 2007,2007,1153881,True,Normal,19,3.4,8
1365315,M. Chapoutier Crozes-Hermitage La Petite Ruche 2006,2006,1153881,True,Normal,18,3.8,6
1304743,M. Chapoutier Crozes-Hermitage La Petite Ruche 2005,2005,1153881,False,BelowThreshold,5,0.0,0
2110588,M. Chapoutier Crozes-Hermitage La Petite Ruche 2004,2004,1153881,False,BelowThreshold,7,0.0,1
2362267,M. Chapoutier Crozes-Hermitage La Petite Ruche 2003,2003,1153881,False,BelowThreshold,8,0.0,4
7370003,M. Chapoutier Crozes-Hermitage La Petite Ruche 2002,2002,1153881,False,BelowThreshold,7,0.0,0
1804097,M. Chapoutier Crozes-Hermitage La Petite Ruche 2001,2001,1153881,False,BelowThreshold,3,0.0,0
3879893,M. Chapoutier Crozes-Hermitage La Petite Ruche 2000,2000,1153881,False,BelowThreshold,8,0.0,2
2829360,M. Chapoutier Crozes-Hermitage La Petite Ruche 1999,1999,1153881,False,BelowThreshold,5,0.0,1
8102977,M. Chapoutier Crozes-Hermitage La Petite Ruche 1998,1998,1153881,False,BelowThreshold,2,0.0,1
3353212,M. Chapoutier Crozes-Hermitage La Petite Ruche 1997,1997,1153881,False,BelowThreshold,4,0.0,1
3190145,M. Chapoutier Crozes-Hermitage La Petite Ruche 1996,1996,1153881,False,BelowThreshold,1,0.0,0
1359456,M. Chapoutier Crozes-Hermitage La Petite Ruche 1995,1995,1153881,False,BelowThreshold,3,0.0,3
148738770,M. Chapoutier Crozes-Hermitage La Petite Ruche 1993,1993,1153881,False,BelowThreshold,1,0.0,0
1479135,M. Chapoutier Crozes-Hermitage La Petite Ruche 1990,1990,1153881,False,BelowThreshold,1,0.0,0
1348224,M. Chapoutier Crozes-Hermitage La Petite Ruche 1987,1987,1153881,False,BelowThreshold,1,0.0,0
3258543,M. Chapoutier Crozes-Hermitage La Petite Ruche 1986,1986,1153881,False,BelowThreshold,1,0.0,1
30258027,M. Chapoutier Crozes-Hermitage La Petite Ruche 1982,1982,1153881,False,BelowThreshold,2,0.0,1
2342259,Bonneau du Martray Corton-Charlemagne Grand Cru,U.V.,82779,True,Normal,7501,4.4,23
151270162,Bonneau du Martray Corton-Charlemagne Grand Cru 2017,2017,82779,True,Normal,66,4.5,28
148344838,Bonneau du Martray Corton-Charlemagne Grand Cru 2016,2016,82779,True,Normal,183,4.6,55
24452999,Bonneau du Martray Corton-Charlemagne Grand Cru 2015,2015,82779,True,Normal,276,4.5,100
10328930,Bonneau du Martray Corton-Charlemagne Grand Cru 2014,2014,82779,True,Normal,258,4.4,87
11304952,Bonneau du Martray Corton-Charlemagne Grand Cru 2013,2013,82779,True,Normal,212,4.4,69
2387488,Bonneau du Martray Corton-Charlemagne Grand Cru 2012,2012,82779,True,Normal,142,4.5,59
1334272,Bonneau du Martray Corton-Charlemagne Grand Cru 2011,2011,82779,True,Normal,578,4.5,194
1334271,Bonneau du Martray Corton-Charlemagne Grand Cru 2010,2010,82779,True,Normal,377,4.5,125
1310685,Bonneau du Martray Corton-Charlemagne Grand Cru 2009,2009,82779,True,Normal,550,4.4,210
100032,Bonneau du Martray Corton-Charlemagne Grand Cru 2008,2008,82779,True,Normal,423,4.5,170
1155451,Bonneau du Martray Corton-Charlemagne Grand Cru 2007,2007,82779,True,Normal,476,4.3,157
103152,Bonneau du Martray Corton-Charlemagne Grand Cru 2006,2006,82779,True,Normal,478,4.4,154
757037,Bonneau du Martray Corton-Charlemagne Grand Cru 2005,2005,82779,True,Normal,418,4.4,166
103799,Bonneau du Martray Corton-Charlemagne Grand Cru 2004,2004,82779,True,Normal,343,4.2,145
1430022,Bonneau du Martray Corton-Charlemagne Grand Cru 2003,2003,82779,True,Normal,142,4.4,46
1231456,Bonneau du Martray Corton-Charlemagne Grand Cru 2002,2002,82779,True,Normal,272,4.2,102
1284706,Bonneau du Martray Corton-Charlemagne Grand Cru 2001,2001,82779,True,Normal,401,4.4,135
115579,Bonneau du Martray Corton-Charlemagne Grand Cru 2000,2000,82779,True,Normal,309,4.2,111
757154,Bonneau du Martray Corton-Charlemagne Grand Cru 1999,1999,82779,True,Normal,250,4.2,100
1299336,Bonneau du Martray Corton-Charlemagne Grand Cru 1998,1998,82779,True,Normal,295,4.3,107
1664647,Bonneau du Martray Corton-Charlemagne Grand Cru 1997,1997,82779,True,Normal,159,4.3,53
108799,Bonneau du Martray Corton-Charlemagne Grand Cru 1996,1996,82779,True,Normal,105,4.3,34
1274205,Bonneau du Martray Corton-Charlemagne Grand Cru 1995,1995,82779,True,Normal,156,4.2,55
1279020,Bonneau du Martray Corton-Charlemagne Grand Cru 1994,1994,82779,True,Normal,95,4.4,26
1575048,Bonneau du Martray Corton-Charlemagne Grand Cru 1993,1993,82779,True,Normal,61,4.3,26
2270454,Bonneau du Martray Corton-Charlemagne Grand Cru 1992,1992,82779,True,Normal,55,4.4,25
1872323,Bonneau du Martray Corton-Charlemagne Grand Cru 1991,1991,82779,True,Normal,125,4.3,37
1334151,Bonneau du Martray Corton-Charlemagne Grand Cru 1990,1990,82779,True,Normal,38,4.4,16
1851407,Bonneau du Martray Corton-Charlemagne Grand Cru 1989,1989,82779,True,Normal,48,4.5,15
1200544,Bonneau du Martray Corton-Charlemagne Grand Cru 1988,1988,82779,True,Normal,30,4.6,9
1761950,Bonneau du Martray Corton-Charlemagne Grand Cru 1987,1987,82779,True,Normal,14,4.3,5
1634569,Bonneau du Martray Corton-Charlemagne Grand Cru 1986,1986,82779,True,Normal,10,4.7,5
108800,Bonneau du Martray Corton-Charlemagne Grand Cru 1985,1985,82779,True,Normal,28,4.1,11
2299539,Bonneau du Martray Corton-Charlemagne Grand Cru 1984,1984,82779,False,BelowThreshold,2,0.0,1
5262255,Bonneau du Martray Corton-Charlemagne Grand Cru 1983,1983,82779,False,BelowThreshold,3,0.0,0
3429126,Bonneau du Martray Corton-Charlemagne Grand Cru 1982,1982,82779,False,BelowThreshold,4,0.0,3
2731812,Bonneau du Martray Corton-Charlemagne Grand Cru 1980,1980,82779,False,BelowThreshold,9,0.0,6
13498924,Bonneau du Martray Corton-Charlemagne Grand Cru 1979,1979,82779,False,BelowThreshold,3,0.0,2
2749259,Bonneau du Martray Corton-Charlemagne Grand Cru 1978,1978,82779,False,BelowThreshold,4,0.0,4
4628233,Bonneau du Martray Corton-Charlemagne Grand Cru 1977,1977,82779,False,BelowThreshold,1,0.0,1
20234364,Bonneau du Martray Corton-Charlemagne Grand Cru 1976,1976,82779,False,BelowThreshold,2,0.0,0
160134075,Bonneau du Martray Corton-Charlemagne Grand Cru 1974,1974,82779,False,BelowThreshold,1,0.0,1
2749260,Bonneau du Martray Corton-Charlemagne Grand Cru 1973,1973,82779,False,BelowThreshold,1,0.0,0
13212092,Bonneau du Martray Corton-Charlemagne Grand Cru 1972,1972,82779,False,BelowThreshold,1,0.0,0
21810263,Bonneau du Martray Corton-Charlemagne Grand Cru 1969,1969,82779,False,BelowThreshold,1,0.0,1
58859373,Bonneau du Martray Corton-Charlemagne Grand Cru 1964,1964,82779,False,BelowThreshold,1,0.0,0
2181816,Jean-Marc Brocard Chablis,U.V.,43614,True,Normal,3784,3.8,63
159877525,Jean-Marc Brocard Chablis 2019,2019,43614,True,Normal,27,4.1,10
156730012,Jean-Marc Brocard Chablis 2018,2018,43614,True,Normal,500,3.8,178
151547261,Jean-Marc Brocard Chablis 2017,2017,43614,True,Normal,564,3.8,210
144911438,Jean-Marc Brocard Chablis 2016,2016,43614,True,Normal,292,3.8,112
31323467,Jean-Marc Brocard Chablis 2015,2015,43614,True,Normal,1076,3.8,377
13731841,Jean-Marc Brocard Chablis 2014,2014,43614,True,Normal,637,3.7,251
6921438,Jean-Marc Brocard Chablis 2013,2013,43614,True,Normal,94,3.8,34
2423335,Jean-Marc Brocard Chablis 2012,2012,43614,True,Normal,113,3.8,46
1530475,Jean-Marc Brocard Chablis 2011,2011,43614,True,Normal,118,3.8,34
1293114,Jean-Marc Brocard Chablis 2010,2010,43614,True,Normal,41,3.8,11
1241589,Jean-Marc Brocard Chablis 2009,2009,43614,True,Normal,49,3.8,8
105025,Jean-Marc Brocard Chablis 2008,2008,43614,True,Normal,22,3.6,6
47664,Jean-Marc Brocard Chablis 2007,2007,43614,False,BelowThreshold,6,0.0,1
88776,Jean-Marc Brocard Chablis 2006,2006,43614,False,BelowThreshold,5,0.0,1
107342,Jean-Marc Brocard Chablis 2005,2005,43614,True,Normal,15,3.5,7
1679877,Jean-Marc Brocard Chablis 2004,2004,43614,False,BelowThreshold,4,0.0,2
4305572,Jean-Marc Brocard Chablis 2003,2003,43614,False,BelowThreshold,2,0.0,0
3183155,Jean-Marc Brocard Chablis 2002,2002,43614,False,BelowThreshold,2,0.0,1
3227724,Jean-Marc Brocard Chablis 2001,2001,43614,False,BelowThreshold,1,0.0,0
5483792,Jean-Marc Brocard Chablis 1998,1998,43614,False,BelowThreshold,2,0.0,0
14507848,Jean-Marc Brocard Chablis 1996,1996,43614,False,BelowThreshold,1,0.0,1
158899232,Jean-Marc Brocard Chablis 1982,1982,43614,False,BelowThreshold,1,0.0,1
22722521,Jean-Marc Brocard Chablis 1980,1980,43614,False,BelowThreshold,1,0.0,0
2153587,Felton Road Bannockburn Pinot Noir,U.V.,88318,True,Normal,5985,4.1,47
159828820,Felton Road Bannockburn Pinot Noir 2019,2019,88318,True,Normal,24,4.2,11
156159474,Felton Road Bannockburn Pinot Noir 2018,2018,88318,True,Normal,494,4.2,191
152502758,Felton Road Bannockburn Pinot Noir 2017,2017,88318,True,Normal,516,4.3,218
129135227,Felton Road Bannockburn Pinot Noir 2016,2016,88318,True,Normal,700,4.1,265
15732600,Felton Road Bannockburn Pinot Noir 2015,2015,88318,True,Normal,634,4.1,236
12423256,Felton Road Bannockburn Pinot Noir 2014,2014,88318,True,Normal,700,4.1,258
3998563,Felton Road Bannockburn Pinot Noir 2013,2013,88318,True,Normal,596,4.1,227
1840500,Felton Road Bannockburn Pinot Noir 2012,2012,88318,True,Normal,471,4.1,166
1483372,Felton Road Bannockburn Pinot Noir 2011,2011,88318,True,Normal,480,4.0,174
1301997,Felton Road Bannockburn Pinot Noir 2010,2010,88318,True,Normal,484,4.0,168
1200591,Felton Road Bannockburn Pinot Noir 2009,2009,88318,True,Normal,277,4.1,70
106723,Felton Road Bannockburn Pinot Noir 2008,2008,88318,True,Normal,149,4.0,46
1197163,Felton Road Bannockburn Pinot Noir 2007,2007,88318,True,Normal,99,4.1,30
1877076,Felton Road Bannockburn Pinot Noir 2006,2006,88318,True,Normal,57,4.2,24
1304555,Felton Road Bannockburn Pinot Noir 2005,2005,88318,True,Normal,27,4.1,9
1908520,Felton Road Bannockburn Pinot Noir 2004,2004,88318,True,Normal,39,4.0,16
1671886,Felton Road Bannockburn Pinot Noir 2003,2003,88318,True,Normal,26,3.8,10
1410793,Felton Road Bannockburn Pinot Noir 2002,2002,88318,True,Normal,13,4.4,3
1817046,Felton Road Bannockburn Pinot Noir 2001,2001,88318,True,Normal,10,4.2,3
3007218,Felton Road Bannockburn Pinot Noir 2000,2000,88318,False,BelowThreshold,3,0.0,2
15176126,Felton Road Bannockburn Pinot Noir 1999,1999,88318,False,BelowThreshold,8,0.0,3
57049785,Felton Road Bannockburn Pinot Noir 1998,1998,88318,False,BelowThreshold,2,0.0,1
9157365,Felton Road Bannockburn Pinot Noir 1997,1997,88318,False,BelowThreshold,2,0.0,0
150883417,Felton Road Bannockburn Pinot Noir 1996,1996,88318,False,BelowThreshold,3,0.0,1
71508774,Felton Road Bannockburn Pinot Noir 1993,1993,88318,False,BelowThreshold,1,0.0,1
3529645,Felton Road Bannockburn Pinot Noir 1991,1991,88318,True,Normal,32,4.2,15
152084501,Felton Road Bannockburn Pinot Noir 1984,1984,88318,False,BelowThreshold,5,0.0,2
1495443,Conterno Fantino Barbera d'Alba Vignota,U.V.,16646,True,Normal,2557,3.8,17
163241521,Conterno Fantino Barbera d'Alba Vignota 2020,2020,16646,False,BelowThreshold,1,0.0,0
161971103,Conterno Fantino Barbera d'Alba Vignota 2019,2019,16646,False,BelowThreshold,1,0.0,1
156257271,Conterno Fantino Barbera d'Alba Vignota 2018,2018,16646,True,Normal,46,3.7,15
151416303,Conterno Fantino Barbera d'Alba Vignota 2017,2017,16646,True,Normal,363,3.8,127
118185438,Conterno Fantino Barbera d'Alba Vignota 2016,2016,16646,True,Normal,500,3.9,164
22183998,Conterno Fantino Barbera d'Alba Vignota 2015,2015,16646,True,Normal,475,3.8,138
