vintage_id,name,certified_biodynamic,wine_id,wine_name,type,is_natural,region_id,country,winery_id,rank_percentile_country,rank_percentile_region,rank_percentile_winery,rank_percentile_wine_type,rank_percentile_global,wine_description,alcohol,appelation_id,body_id,acidity_id,awards_number,awards_bronze_number,awards_silver_number,awards_gold_number,awards_excellent_number,awards_platinum_number,awards_remarkable_number,awards_commended_number,ratings_distribution_1,ratings_distribution_2,ratings_distribution_3,ratings_distribution_4,ratings_distribution_5,vintage_rank_percentile_country,vintage_rank_percentile_region,vintage_rank_percentile_winery,vintage_rank_percentile_global,contains_added_sulfites,contains_milk_allergens,contains_egg_allergens,closure,year,median_price
1369724,Catena Zapata Nicolás Catena Zapata 2010,,1868,Nicolás Catena Zapata,Red,False,454,Argentine,1437,0.74,0.83,43.48,0.51,0.34,,14.0,28,4,3,0,0,0,0,0,0,0,0,23,49,483,2077,874,1.28,1.42,30.93,0.82,,,,,2010,102.79
150395474,Antinori Pèppoli Chianti Classico 2017,False,1655,Pèppoli Chianti Classico,Red,False,1798,Italie,1252,6.81,9.37,56.58,6.77,5.46,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",13.0,69,3,3,0,0,0,0,0,0,0,0,12,108,1371,1822,265,6.76,9.52,33.1,6.19,True,False,False,,2017,20.62
4280776,Antinori Pèppoli Chianti Classico 2014,,1655,Pèppoli Chianti Classico,Red,False,1798,Italie,1252,6.81,9.37,56.58,6.77,5.46,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",13.0,69,3,3,0,0,0,0,0,0,0,0,18,131,1470,1610,238,9.6,12.77,37.52,8.77,,,,,2014,19.17
107074474,Aalto PS (Pagos Seleccionados) Ribera del Duero 2016,,1129282,PS (Pagos Seleccionados) Ribera del Duero,Red,False,405,Espagne,7999,0.04,0.44,50.0,0.07,0.04,"Very intense purple colour. Aromas of liquorice, tobacco, noble woods, spices, pain grillé and black berries. In the mouth, this wine offers density and structure, with plenty of silky tannins that provide finesse and elegance. Acidity and alcohol balance each other in a harmonious and lengthy wine. ",14.0,180,5,3,0,0,0,0,0,0,0,0,16,17,125,1992,1339,0.07,0.76,19.3,0.08,True,True,True,,2016,101.67
2695065,Ornellaia Le Serre Nuove 2012,,22448,Le Serre Nuove,Red,False,673,Italie,7941,0.62,37.04,40.0,0.82,0.56,"Deeply colored, it presents warm red berry fruit, coca, and spice aromas. On the palate it's ample and round, with perfectly ripe, well polished tannins and rich fruit supported by perfectly balanced acidity.",14.5,9,4,3,0,0,0,0,0,0,0,0,14,30,345,2371,695,0.88,23.32,23.9,0.82,True,,,,2012,68.0
159322049,Cloudy Bay Sauvignon Blanc 2019,,18978,Sauvignon Blanc,White,False,732,Nouvelle-Zélande,1675,0.74,0.73,12.5,0.53,1.05,"Scented and summery, the Cloudy Bay Sauvignon Blanc has deliciously vibrant aromatics that infuse the tropical fragrance of fresh passion fruit and juicy pineapples with garden-fresh basil and the spiciness of crushed tomato leaves. The palate is long and succulent, combining exotic fruits with ripe, red capsicum and a twist of green olive beautifully complemented by crisp natural acidity and a hint of lime zest.",13.5,202,2,3,0,0,0,0,0,0,0,0,19,59,507,2293,619,0.36,0.33,1.63,0.82,True,True,True,,2019,27.1
2688109,Vega Sicilia Valbuena 5º 2013,False,1175427,Valbuena 5º,Red,False,405,Espagne,11050,0.02,0.24,60.0,0.03,0.02,,14.0,180,5,3,0,0,0,0,0,0,0,0,16,11,111,1549,1580,0.03,0.37,23.43,0.03,True,False,False,cork,2013,145.0
1492240,Almaviva Almaviva 2012,,4086,Almaviva,Red,False,3068,Chili,17605,0.01,9.09,50.0,0.03,0.02,"Deep, intense, ruby red color with purple tones. Aromas of cassis, black berries and violet, notes of vanilla, cacao, licorice, and spices.",14.5,14,3,3,0,0,0,0,0,0,0,0,18,19,123,1281,1777,0.02,7.69,11.67,0.03,,,,,2012,175.6
2055140,Almaviva Almaviva 2013,False,4086,Almaviva,Red,False,3068,Chili,17605,0.01,9.09,50.0,0.03,0.02,"Deep, intense, ruby red color with purple tones. Aromas of cassis, black berries and violet, notes of vanilla, cacao, licorice, and spices.",14.5,14,3,3,0,0,0,0,0,0,0,0,11,17,117,1290,1620,0.02,8.88,13.33,0.03,True,True,True,,2013,166.72
1492241,Almaviva Almaviva 2011,,4086,Almaviva,Red,False,3068,Chili,17605,0.01,9.09,50.0,0.03,0.02,"Deep, intense, ruby red color with purple tones. Aromas of cassis, black berries and violet, notes of vanilla, cacao, licorice, and spices.",14.5,14,3,3,0,0,0,0,0,0,0,0,21,12,121,1197,1678,0.02,9.47,15.0,0.03,True,False,False,,2011,175.83
156102356,Casillero del Diablo Chardonnay (Reserva) 2018,False,1135140,Chardonnay (Reserva),White,False,812,Chili,212219,13.73,24.45,62.75,10.4,12.68,"Pale greenish yellow with golden and bright hints. Fresh, shows the fruity character from the beginning. Pineapple and peach together with small touches of hazelnut. Wine with good structure, an excellent balance, fresh and lively acidity. Medium bodied with a long and dry end palate. At the end you find green pear and delicate hints of white peach with toast.",13.5,57,4,3,0,0,0,0,0,0,0,0,35,237,1668,980,196,11.78,14.32,19.07,15.07,True,True,True,,2018,11.45
2308474,Allegrini Amarone della Valpolicella Classico 2013,,8195,Amarone della Valpolicella Classico,Red,False,3237,Italie,1499,0.36,0.52,2.94,0.52,0.34,"The result of the Allegrini family’s expertise, a true classic of the appellation, this red wine embraces tradition, territory and the know-how of country ways. Corvina, Corvinone, Rondinella and Oseleta are left to air dry at least until December and are checked daily to ensure perfectly healthy grapes.",15.8,3,5,3,0,0,0,0,0,0,0,0,16,35,421,1856,678,0.89,1.11,9.27,0.82,True,False,False,cork,2013,64.17
4136604,Silver Oak Napa Valley Cabernet Sauvignon 2014,False,3069,Napa Valley Cabernet Sauvignon,Red,False,25,États-Unis,528,0.24,7.0,11.11,0.1,0.07,"It has a ripe, rich, layered, yet elegant wine. It has a dark, ruby color and a complex nose of cassis jam, mocha, violets and nutmeg.",13.9,289,5,2,1,0,0,1,0,0,0,0,23,26,154,1472,1324,0.24,4.27,5.8,0.08,,,,,2014,165.0
85776628,Altos Ibéricos Crianza 2016,False,1759011,Crianza,Red,False,492,Espagne,33399,7.97,10.9,66.67,8.29,6.79,"Opaque cherry red color. Floral (Damascus rose) and fruit (strawberry, raspberry) aromas with spicy and smoky notes imparted by oak aging. Velvety, smooth, with fine, juicy tannins.",14.0,190,4,3,0,0,0,0,0,0,0,0,28,99,1135,1514,267,5.68,7.24,7.41,6.19,True,False,False,cork,2016,12.75
1656393,Château Lynch-Bages Pauillac (Grand Cru Classé) 2011,False,79262,Pauillac (Grand Cru Classé),Red,False,393,France,11187,0.15,4.95,25.0,0.31,0.2,,14.5,264,4,3,0,0,0,0,0,0,0,0,23,35,337,1730,762,0.32,7.18,12.75,0.41,True,False,False,,2011,130.0
14769423,Alión Ribera del Duero 2015,False,77171,Ribera del Duero,Red,False,405,Espagne,11049,0.1,0.93,100.0,0.19,0.12,"It appears with hints of roast from the grape and top-quality wood. On the palate, the sweetened tannins of the concentrated black fruits blend with the dry creamy tannins of the French oak. It is full of flavor, strong, fleshy and unfolds a truly suggestive range of tastes.",15.0,180,5,3,0,0,0,0,0,0,0,0,10,8,130,1716,1092,0.07,0.76,4.82,0.08,True,False,False,cork,2015,88.0
1436632,Lapostolle Clos Apalta (Limited Release) 2010,,13759,Clos Apalta (Limited Release),Red,False,737,Chili,7618,0.02,0.01,1.33,0.06,0.04,,,14,3,3,0,0,0,0,0,0,0,0,17,13,128,1427,1263,0.07,0.06,1.99,0.08,,,,,2010,145.0
1421142,Marqués de Riscal Rioja Gran Reserva 2007,False,1135982,Rioja Gran Reserva,Red,False,492,Espagne,1837,0.76,1.21,9.38,1.23,0.85,"Deep black-cherry colour, almost opaque. Very elegant, complex nose, with aromas of black fruit and lots of spice. It is smooth and round in the mouth, with tannins which are firm, yet silky and very sweet and which envelop the whole palate. The finish is long, lingering, fresh and balanced  with a hint of fine elegant tannins.",14.5,190,4,3,0,0,0,0,0,0,0,0,23,22,371,1832,554,0.72,0.97,3.7,0.82,True,False,False,cork,2007,47.5
4212927,Ornellaia Bolgheri Superiore 2014,,22447,Bolgheri Superiore,Red,False,3345,Italie,7941,0.02,7.41,8.0,0.04,0.03,"With its dense, vibrant colour, it has a nose of splendid aromatic complexity built around a limpid and brilliant fruitiness, underscored by refined spicy and balsamic notes. The mouth develops vibrant and complex fruity nuances framed by a dense, slender structure with tannins that attain a rare harmony between firmness and fleshiness, concluding with a long balanced and fresh finish.",14.0,9,4,3,0,0,0,0,0,0,0,0,14,14,132,1395,1226,0.07,8.74,9.62,0.08,True,False,False,,2014,194.08
2273798,Mauro Red 2011,,96926,Red,Red,False,404,Espagne,12036,0.41,0.98,60.0,0.68,0.46,"Aromatic profile in the house style with clean, ripe and expressive fruit. Opulence and silkiness go hand in hand in a dense, plush, rounded palate.",14.5,176,4,3,0,0,0,0,0,0,0,0,13,31,284,1798,613,0.72,1.54,39.83,0.82,,,,,2011,37.0
156106760,Antinori Tenuta Guado al Tasso Il Bruciato Bolgheri 2018,False,1659,Tenuta Guado al Tasso Il Bruciato Bolgheri,Red,False,673,Italie,1252,2.26,3.81,36.84,2.49,1.83,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",14.0,9,4,3,0,0,0,0,0,0,0,0,11,26,447,1942,479,1.71,3.05,17.45,1.53,True,False,False,,2018,25.05
3401699,Ornellaia Bolgheri Superiore 2012,,22447,Bolgheri Superiore,Red,False,3345,Italie,7941,0.02,7.41,8.0,0.04,0.03,"With its dense, vibrant colour, it has a nose of splendid aromatic complexity built around a limpid and brilliant fruitiness, underscored by refined spicy and balsamic notes. The mouth develops vibrant and complex fruity nuances framed by a dense, slender structure with tannins that attain a rare harmony between firmness and fleshiness, concluding with a long balanced and fresh finish.",14.5,9,4,3,0,0,0,0,0,0,0,0,13,8,106,1259,1328,0.02,3.14,2.75,0.03,True,False,False,,2012,184.08
150392168,Jeff Carrel Les Darons Rouge 2017,,1159145,Les Darons Rouge,Red,False,833,France,24988,6.49,3.26,11.11,7.54,6.14,,13.5,94,4,3,0,0,0,0,0,0,0,0,23,95,994,1435,215,5.85,2.69,5.74,6.2,,,,,2017,8.5
2275119,Antinori Pèppoli Chianti Classico 2013,,1655,Pèppoli Chianti Classico,Red,False,1798,Italie,1252,6.81,9.37,56.58,6.77,5.46,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",13.0,69,3,3,0,0,0,0,0,0,0,0,32,126,1222,1104,182,12.9,16.31,40.8,11.76,,,,,2013,21.25
2836706,Produttori del Barbaresco Barbaresco 2013,,19265,Barbaresco,Red,False,722,Italie,7759,2.63,11.02,62.5,2.84,2.12,"This wine shows a mentholated cherry nose followed by spicy, smoky black cherry and floral notes on the slowly unfolding palate.",14.5,5,4,3,0,0,0,0,0,0,0,0,17,67,776,1557,239,4.56,12.37,27.31,4.13,,,,,2013,36.67
15503068,Torres Salmos 2015,False,2656,Salmos,Red,False,463,Espagne,6812,1.23,0.71,4.08,1.85,1.33,"Dark ruby red. Rich, ripe wine with floral (confected rose) and fruit (dark cherries, prunes)
aromas. Beautifully framed by French oak. Elegant, subtle mid palate, very finely structured
tannins and a slight touch of toast (cocoa).",14.5,171,4,3,0,0,0,0,0,0,0,0,7,25,381,1879,349,1.33,0.86,3.2,1.53,True,False,False,cork,2015,34.67
2010131,Cesari Amarone della Valpolicella Classico 2012,,1136029,Amarone della Valpolicella Classico,Red,False,3237,Italie,2415,0.9,3.23,7.69,1.11,0.77,"Typical aromas of ripe fruit, fruit preserve and cherry are immediately perceived on first olfactory examination. Particularly striking is the incredible long length that lingerson the palate, when the wine displays all its strength through a warm an elegant body. ",15.0,3,5,3,3,1,2,0,0,0,0,0,18,37,359,1673,542,0.89,2.18,4.89,0.82,,,,,2012,103.33
96512813,Luce della Vite Lucente 2016,False,83596,Lucente,Red,False,394,Italie,220297,3.28,5.14,66.67,3.49,2.65,"The nose is just as impressive, presenting a broad range of elegant aromatic impressions. Smooth, ripe scents of dried plum and blackberry preserves are easily noted, along with more pungent roasted espresso bean and baker’s chocolate, and subtle notes of green pepper.",14.5,292,3,2,0,0,0,0,0,0,0,0,16,40,529,1781,274,2.94,4.79,48.6,2.63,True,False,False,,2016,29.5
150902770,Tenuta San Guido Guidalberto 2017,False,5080,Guidalberto,Red,False,394,Italie,1413,1.68,2.97,75.0,1.91,1.37,,13.5,292,3,2,0,0,0,0,0,0,0,0,16,28,387,1839,405,1.71,3.05,37.85,1.53,True,False,False,,2017,49.17
85976696,Antinori Villa Antinori Rosso 2016,False,1656,Villa Antinori Rosso,Red,False,394,Italie,1252,5.65,8.09,53.95,5.7,4.53,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",13.0,292,3,2,0,0,0,0,0,0,0,0,19,61,926,1449,165,6.78,9.55,33.23,6.2,True,False,False,,2016,20.91
3012415,Antinori Tenuta Guado al Tasso Bolgheri Superiore 2013,,1658,Tenuta Guado al Tasso Bolgheri Superiore,Red,False,3345,Italie,1252,0.14,0.28,10.53,0.23,0.15,,14.0,9,4,3,0,0,0,0,0,0,0,0,17,11,165,1543,830,0.18,0.36,5.77,0.19,True,False,False,,2013,115.0
3953484,Almaviva Almaviva 2014,False,4086,Almaviva,Red,False,3068,Chili,17605,0.01,9.09,50.0,0.03,0.02,"Deep, intense, ruby red color with purple tones. Aromas of cassis, black berries and violet, notes of vanilla, cacao, licorice, and spices.",14.5,14,3,3,0,0,0,0,0,0,0,0,16,16,100,1152,1284,0.02,10.06,16.67,0.03,True,False,False,,2014,160.3
150581406,Famille Perrin Côtes-du-Rhône Réserve Rouge 2017,False,1124242,Côtes-du-Rhône Réserve Rouge,Red,False,429,France,19494,9.6,11.33,23.08,10.89,9.03,"Deep ruby color with beautiful purple highlights. Still lactic strand, the nose shows  's intense aromas of candied red fruit. Soft, round structured freshness.",13.5,212,4,3,0,0,0,0,0,0,0,0,28,114,1161,1144,190,8.42,8.66,11.88,8.78,True,True,True,,2017,7.95
1906084,Antinori Badia a Passignano Gran Selezione Chianti Classico 2012,False,1653,Badia a Passignano Gran Selezione Chianti Classico,Red,False,1798,Italie,1252,1.27,2.38,27.63,1.48,1.05,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release. To succeed at best expressing what a vineyard, grape, and a winemaker can achieve requires constant trial and error, both in the vineyard and in the winery. At Marchesi Antinori, these experiments include a wide range of different grape varieties and clones, planted in a variety of vineyards, different styles and sizes of fermentors as well as techniques of fermentation; barrel types and sizes; length of barrel and bottle aging.",13.5,69,3,3,0,0,0,0,0,0,0,0,5,33,448,1687,378,1.72,3.05,17.51,1.53,True,False,False,,2012,50.83
1450841,Château Talbot Saint-Julien (Grand Cru Classé) 2010,,79273,Saint-Julien (Grand Cru Classé),Red,False,399,France,1346,0.71,2.63,20.0,1.17,0.82,,13.5,265,4,3,0,0,0,0,0,0,0,0,21,25,253,1635,585,0.65,4.54,5.15,0.83,True,True,True,,2010,93.9
1661422,Ornellaia Bolgheri Superiore 2011,,22447,Bolgheri Superiore,Red,False,3345,Italie,7941,0.02,7.41,8.0,0.04,0.03,"With its dense, vibrant colour, it has a nose of splendid aromatic complexity built around a limpid and brilliant fruitiness, underscored by refined spicy and balsamic notes. The mouth develops vibrant and complex fruity nuances framed by a dense, slender structure with tannins that attain a rare harmony between firmness and fleshiness, concluding with a long balanced and fresh finish.",14.5,9,4,3,0,0,0,0,0,0,0,0,11,7,102,1098,1298,0.02,3.36,3.02,0.03,True,,,,2011,229.0
141511224,Ricasoli Brolio Chianti Classico 2016,,1166103,Brolio Chianti Classico,Red,False,1798,Italie,1661,9.35,16.89,27.12,9.1,7.48,"Brolio successfully matches the superior drinkability that defines Chianti Classico in its young version with a full, complex structure, which makes this wine excellent in its category.",13.5,69,3,3,0,0,0,0,0,0,0,0,14,104,1158,1074,150,9.62,13.28,16.55,8.78,True,False,False,,2016,15.42
4381091,R. López de Heredia Viña Tondonia Viña Tondonia Reserva 2007,,9119,Viña Tondonia Reserva,Red,False,492,Espagne,197705,1.01,1.58,50.0,1.56,1.11,"Vibrant red leading slightly towards amber. Light fresh texture with notes of vanilla and dried berry aromas. Rich, very dry, smooth, developed. Firm tannins and balance.",12.0,190,4,3,0,0,0,0,0,0,0,0,13,53,418,1763,353,1.33,1.77,16.1,1.53,True,False,False,,2007,30.9
3224542,Protos Reserva 2012,False,1132696,Reserva,Red,False,405,Espagne,4848,1.0,2.03,25.0,1.55,1.1,"This elegant wine comes from 50 year old vineyards from the Burgos region of Ribera del Duero. With 18 months of mostly French barrels and another 18 months in bottle, it delivers a perfect blend of ripe fruits and wood flavors.",14.0,180,5,3,4,0,2,1,0,0,0,1,7,29,403,1660,350,1.33,2.55,7.45,1.53,True,False,False,cork,2012,44.0
